SHEET: OptimalAffinityCalcData
WORKBOOK: Copy of ER - Build Planner v1.19.1.xlsx
USED RANGE: A1:CY58
NONEMPTY CELLS: 1432
FORMULA CELLS: 1255

This file is for an LLM that must rebuild these calculations in another language. Treat formulas as the source of truth. Cached/fallback values are only for checking a port. Skip spill_cache cells; they are not logic.

STATIC / INPUT / LABEL CELLS (177):
coord	value
BA11	excel			=IF( | IFERROR( | VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH("is"&BA$1,AttackElementCorrectParam!$1:$1,0),False), | False), | VLOOKUP($AB11,CalcCorrectGraphEz!$A:$ADM,$B$13+1,False), | 0)	=IF( | IFERROR( | VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH("is"&BA$1,AttackElementCorrectParam!$1:$1,0),False), | False), | VLOOKUP($AB11,CalcCorrectGraphEz!$A:$ADM,$B$13+1,False), | 0)	0
BB11	excel			=IF( | IFERROR( | VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH("is"&BB$1,AttackElementCorrectParam!$1:$1,0),False), | False), | VLOOKUP($AC11,CalcCorrectGraphEz!$A:$ADM,$B$13+1,False), | 0)	=IF( | IFERROR( | VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH("is"&BB$1,AttackElementCorrectParam!$1:$1,0),False), | False), | VLOOKUP($AC11,CalcCorrectGraphEz!$A:$ADM,$B$13+1,False), | 0)	0
BC11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BC$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BC$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BD11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BD$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BD$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BE11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BE$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BE$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BF11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BF$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BF$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BG11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BG$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BG$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BH11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BH$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BH$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BI11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BI$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BI$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BJ11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BJ$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BJ$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BK11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BK$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BK$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BL11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BL$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BL$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BM11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BM$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BM$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BN11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BN$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BN$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BO11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BO$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BO$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BP11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BP$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BP$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BQ11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BQ$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BQ$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BR11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BR$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BR$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BS11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BS$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BS$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BT11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BT$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BT$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BU11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BU$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BU$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BV11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BV$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BV$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BW11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BW$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BW$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BX11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BX$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BX$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BY11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BY$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BY$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BZ11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BZ$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(BZ$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
CA11	excel			=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(CA$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I11,AttackElementCorrectParam!$A:$CA,MATCH(CA$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
CB11	excel			=J11+J11 | *(IF(BC11<>-1,BC11*$O11,$T11)*0.01*AD11*0.01 | +IF(BH11<>-1,BH11*$P11,$U11)*0.01*AI11*0.01 | +IF(BM11<>-1,BM11*$Q11,$V11)*0.01*AN11*0.01 | +IF(BR11<>-1,BR11*$R11,$W11)*0.01*AS11*0.01 | +IF(BW11<>-1,BW11*$S11,$X11)*0.01*AX11*0.01)	=J11+J11 | *(IF(BC11<>-1,BC11*$O11,$T11)*0.01*AD11*0.01 | +IF(BH11<>-1,BH11*$P11,$U11)*0.01*AI11*0.01 | +IF(BM11<>-1,BM11*$Q11,$V11)*0.01*AN11*0.01 | +IF(BR11<>-1,BR11*$R11,$W11)*0.01*AS11*0.01 | +IF(BW11<>-1,BW11*$S11,$X11)*0.01*AX11*0.01)	#N/A
CC11	excel			=K11+ | K11*(IF(BD11<>-1,BD11*$O11,$T11)*0.01*AE11* | 0.01+IF(BI11<>-1,BI11*$P11,$U11)*0.01*AJ11* | 0.01+IF(BN11<>-1,BN11*$Q11,$V11)*0.01*AO11* | 0.01+IF(BS11<>-1,BS11*$R11,$W11)*0.01*AT11* | 0.01+IF(BX11<>-1,BX11*$S11,$X11)*0.01*AY11*0.01)	=K11+ | K11*(IF(BD11<>-1,BD11*$O11,$T11)*0.01*AE11* | 0.01+IF(BI11<>-1,BI11*$P11,$U11)*0.01*AJ11* | 0.01+IF(BN11<>-1,BN11*$Q11,$V11)*0.01*AO11* | 0.01+IF(BS11<>-1,BS11*$R11,$W11)*0.01*AT11* | 0.01+IF(BX11<>-1,BX11*$S11,$X11)*0.01*AY11*0.01)	#N/A
CD11	excel			=L11+ | L11*(IF(BE11<>-1,BE11*$O11,$T11)*0.01*AF11* | 0.01+IF(BJ11<>-1,BJ11*$P11,$U11)*0.01*AK11* | 0.01+IF(BO11<>-1,BO11*$Q11,$V11)*0.01*AP11* | 0.01+IF(BT11<>-1,BT11*$R11,$W11)*0.01*AU11* | 0.01+IF(BY11<>-1,BY11*$S11,$X11)*0.01*AZ11*0.01)	=L11+ | L11*(IF(BE11<>-1,BE11*$O11,$T11)*0.01*AF11* | 0.01+IF(BJ11<>-1,BJ11*$P11,$U11)*0.01*AK11* | 0.01+IF(BO11<>-1,BO11*$Q11,$V11)*0.01*AP11* | 0.01+IF(BT11<>-1,BT11*$R11,$W11)*0.01*AU11* | 0.01+IF(BY11<>-1,BY11*$S11,$X11)*0.01*AZ11*0.01)	#N/A
CE11	excel			=M11+ | M11*(IF(BF11<>-1,BF11*$O11,$T11)*0.01*AG11* | 0.01+IF(BK11<>-1,BK11*$P11,$U11)*0.01*AL11* | 0.01+IF(BP11<>-1,BP11*$Q11,$V11)*0.01*AQ11* | 0.01+IF(BU11<>-1,BU11*$R11,$W11)*0.01*AV11* | 0.01+IF(BZ11<>-1,BZ11*$S11,$X11)*0.01*BA11*0.01)	=M11+ | M11*(IF(BF11<>-1,BF11*$O11,$T11)*0.01*AG11* | 0.01+IF(BK11<>-1,BK11*$P11,$U11)*0.01*AL11* | 0.01+IF(BP11<>-1,BP11*$Q11,$V11)*0.01*AQ11* | 0.01+IF(BU11<>-1,BU11*$R11,$W11)*0.01*AV11* | 0.01+IF(BZ11<>-1,BZ11*$S11,$X11)*0.01*BA11*0.01)	#N/A
CF11	excel			=N11+ | N11*(IF(BG11<>-1,BG11*$O11,$T11)*0.01*AH11* | 0.01+IF(BL11<>-1,BL11*$P11,$U11)*0.01*AM11* | 0.01+IF(BQ11<>-1,BQ11*$Q11,$V11)*0.01*AR11* | 0.01+IF(BV11<>-1,BV11*$R11,$W11)*0.01*AW11* | 0.01+IF(CA11<>-1,CA11*$S11,$X11)*0.01*BB11*0.01)	=N11+ | N11*(IF(BG11<>-1,BG11*$O11,$T11)*0.01*AH11* | 0.01+IF(BL11<>-1,BL11*$P11,$U11)*0.01*AM11* | 0.01+IF(BQ11<>-1,BQ11*$Q11,$V11)*0.01*AR11* | 0.01+IF(BV11<>-1,BV11*$R11,$W11)*0.01*AW11* | 0.01+IF(CA11<>-1,CA11*$S11,$X11)*0.01*BB11*0.01)	#N/A
CG11	excel			=SUM($CB11:$CF11)	=SUM($CB11:$CF11)	#N/A
CH11	excel			=TRUNC($CB11)&"/" | &TRUNC($CC11)&"/" | &TRUNC($CD11)&"/" | &TRUNC($CE11)&"/" | &TRUNC($CF11)	=TRUNC($CB11)&"/" | &TRUNC($CC11)&"/" | &TRUNC($CD11)&"/" | &TRUNC($CE11)&"/" | &TRUNC($CF11)	#N/A
CI11	excel			=IF($B$16="Standard", | $B$38* | IF($B$30>$CB11*$B$15*8,0.1*$CB11*$B$15, | IF($B$30>$CB11*$B$15,(19.2/49*($CB11*$B$15/$B$30-0.125)^2+0.1)*$CB11*$B$15, | IF($B$30>$CB11*$B$15*0.4,(-0.4/3*($CB11*$B$15/$B$30-2.5)^2+0.7)*$CB11*$B$15, | IF($B$30>$CB11*$B$15*0.125,(-0.8/121*($CB11*$B$15/$B$30-8)^2+0.9)*$CB11*$B$15, | $CB11*$B$15*0.9)))) | *$B$20, | 0)	=IF($B$16="Standard", | $B$38* | IF($B$30>$CB11*$B$15*8,0.1*$CB11*$B$15, | IF($B$30>$CB11*$B$15,(19.2/49*($CB11*$B$15/$B$30-0.125)^2+0.1)*$CB11*$B$15, | IF($B$30>$CB11*$B$15*0.4,(-0.4/3*($CB11*$B$15/$B$30-2.5)^2+0.7)*$CB11*$B$15, | IF($B$30>$CB11*$B$15*0.125,(-0.8/121*($CB11*$B$15/$B$30-8)^2+0.9)*$CB11*$B$15, | $CB11*$B$15*0.9)))) | *$B$20, | 0)	0
CJ11	excel			=IF($B$16="Strike", | $B$39* | IF($B$31>$CB11*$B$15*8,0.1*$CB11*$B$15, | IF($B$31>$CB11*$B$15,(19.2/49*($CB11*$B$15/$B$31-0.125)^2+0.1)*$CB11*$B$15, | IF($B$31>$CB11*$B$15*0.4,(-0.4/3*($CB11*$B$15/$B$31-2.5)^2+0.7)*$CB11*$B$15, | IF($B$31>$CB11*$B$15*0.125,(-0.8/121*($CB11*$B$15/$B$31-8)^2+0.9)*$CB11*$B$15, | $CB11*$B$15*0.9)))) | * | $B$21,0)	=IF($B$16="Strike", | $B$39* | IF($B$31>$CB11*$B$15*8,0.1*$CB11*$B$15, | IF($B$31>$CB11*$B$15,(19.2/49*($CB11*$B$15/$B$31-0.125)^2+0.1)*$CB11*$B$15, | IF($B$31>$CB11*$B$15*0.4,(-0.4/3*($CB11*$B$15/$B$31-2.5)^2+0.7)*$CB11*$B$15, | IF($B$31>$CB11*$B$15*0.125,(-0.8/121*($CB11*$B$15/$B$31-8)^2+0.9)*$CB11*$B$15, | $CB11*$B$15*0.9)))) | * | $B$21,0)	#N/A
CK11	excel			=IF($B$16="Slash", | $B$40* | IF($B$32>$CB11*$B$15*8,0.1*$CB11*$B$15, | IF($B$32>$CB11*$B$15,(19.2/49*($CB11*$B$15/$B$32-0.125)^2+0.1)*$CB11*$B$15, | IF($B$32>$CB11*$B$15*0.4,(-0.4/3*($CB11*$B$15/$B$32-2.5)^2+0.7)*$CB11*$B$15, | IF($B$32>$CB11*$B$15*0.125,(-0.8/121*($CB11*$B$15/$B$32-8)^2+0.9)*$CB11*$B$15, | $CB11*$B$15*0.9)))) | *$B$22, | 0)	=IF($B$16="Slash", | $B$40* | IF($B$32>$CB11*$B$15*8,0.1*$CB11*$B$15, | IF($B$32>$CB11*$B$15,(19.2/49*($CB11*$B$15/$B$32-0.125)^2+0.1)*$CB11*$B$15, | IF($B$32>$CB11*$B$15*0.4,(-0.4/3*($CB11*$B$15/$B$32-2.5)^2+0.7)*$CB11*$B$15, | IF($B$32>$CB11*$B$15*0.125,(-0.8/121*($CB11*$B$15/$B$32-8)^2+0.9)*$CB11*$B$15, | $CB11*$B$15*0.9)))) | *$B$22, | 0)	0
CL11	excel			=IF($B$16="Pierce", | $B$41* | IF($B$33>$CB11*$B$15*8,0.1*$CB11*$B$15, | IF($B$33>$CB11*$B$15,(19.2/49*($CB11*$B$15/$B$33-0.125)^2+0.1)*$CB11*$B$15, | IF($B$33>$CB11*$B$15*0.4,(-0.4/3*($CB11*$B$15/$B$33-2.5)^2+0.7)*$CB11*$B$15, | IF($B$33>$CB11*$B$15*0.125,(-0.8/121*($CB11*$B$15/$B$33-8)^2+0.9)*$CB11*$B$15, | $CB11*$B$15*0.9)))) | *$B$23, | 0)	=IF($B$16="Pierce", | $B$41* | IF($B$33>$CB11*$B$15*8,0.1*$CB11*$B$15, | IF($B$33>$CB11*$B$15,(19.2/49*($CB11*$B$15/$B$33-0.125)^2+0.1)*$CB11*$B$15, | IF($B$33>$CB11*$B$15*0.4,(-0.4/3*($CB11*$B$15/$B$33-2.5)^2+0.7)*$CB11*$B$15, | IF($B$33>$CB11*$B$15*0.125,(-0.8/121*($CB11*$B$15/$B$33-8)^2+0.9)*$CB11*$B$15, | $CB11*$B$15*0.9)))) | *$B$23, | 0)	0
CM11	excel			=$B$42* | IF($B$34>$CC11*$B$15*8,0.1*$CC11*$B$15, | IF($B$34>$CC11*$B$15,(19.2/49*($CC11*$B$15/$B$34-0.125)^2+0.1)*$CC11*$B$15, | IF($B$34>$CC11*$B$15*0.4,(-0.4/3*($CC11*$B$15/$B$34-2.5)^2+0.7)*$CC11*$B$15, | IF($B$34>$CC11*$B$15*0.125,(-0.8/121*($CC11*$B$15/$B$34-8)^2+0.9)*$CC11*$B$15, | $CC11*$B$15*0.9)))) | *$B$24	=$B$42* | IF($B$34>$CC11*$B$15*8,0.1*$CC11*$B$15, | IF($B$34>$CC11*$B$15,(19.2/49*($CC11*$B$15/$B$34-0.125)^2+0.1)*$CC11*$B$15, | IF($B$34>$CC11*$B$15*0.4,(-0.4/3*($CC11*$B$15/$B$34-2.5)^2+0.7)*$CC11*$B$15, | IF($B$34>$CC11*$B$15*0.125,(-0.8/121*($CC11*$B$15/$B$34-8)^2+0.9)*$CC11*$B$15, | $CC11*$B$15*0.9)))) | *$B$24	#N/A
CN11	excel			=$B$43* | IF($B$35>$CD11*$B$15*8,0.1*$CD11*$B$15, | IF($B$35>$CD11*$B$15,(19.2/49*($CD11*$B$15/$B$35-0.125)^2+0.1)*$CD11*$B$15, | IF($B$35>$CD11*$B$15*0.4,(-0.4/3*($CD11*$B$15/$B$35-2.5)^2+0.7)*$CD11*$B$15, | IF($B$35>$CD11*$B$15*0.125,(-0.8/121*($CD11*$B$15/$B$35-8)^2+0.9)*$CD11*$B$15, | $CD11*$B$15*0.9)))) | *$B$25	=$B$43* | IF($B$35>$CD11*$B$15*8,0.1*$CD11*$B$15, | IF($B$35>$CD11*$B$15,(19.2/49*($CD11*$B$15/$B$35-0.125)^2+0.1)*$CD11*$B$15, | IF($B$35>$CD11*$B$15*0.4,(-0.4/3*($CD11*$B$15/$B$35-2.5)^2+0.7)*$CD11*$B$15, | IF($B$35>$CD11*$B$15*0.125,(-0.8/121*($CD11*$B$15/$B$35-8)^2+0.9)*$CD11*$B$15, | $CD11*$B$15*0.9)))) | *$B$25	#N/A
CO11	excel			=$B$44* | IF($B$36>$CE11*$B$15*8,0.1*$CE11*$B$15, | IF($B$36>$CE11*$B$15,(19.2/49*($CE11*$B$15/$B$36-0.125)^2+0.1)*$CE11*$B$15, | IF($B$36>$CE11*$B$15*0.4,(-0.4/3*($CE11*$B$15/$B$36-2.5)^2+0.7)*$CE11*$B$15, | IF($B$36>$CE11*$B$15*0.125,(-0.8/121*($CE11*$B$15/$B$36-8)^2+0.9)*$CE11*$B$15, | $CE11*$B$15*0.9)))) | *$B$26	=$B$44* | IF($B$36>$CE11*$B$15*8,0.1*$CE11*$B$15, | IF($B$36>$CE11*$B$15,(19.2/49*($CE11*$B$15/$B$36-0.125)^2+0.1)*$CE11*$B$15, | IF($B$36>$CE11*$B$15*0.4,(-0.4/3*($CE11*$B$15/$B$36-2.5)^2+0.7)*$CE11*$B$15, | IF($B$36>$CE11*$B$15*0.125,(-0.8/121*($CE11*$B$15/$B$36-8)^2+0.9)*$CE11*$B$15, | $CE11*$B$15*0.9)))) | *$B$26	#N/A
CP11	excel			=$B$45* | IF($B$37>$CF11*$B$15*8,0.1*$CF11*$B$15, | IF($B$37>$CF11*$B$15,(19.2/49*($CF11*$B$15/$B$37-0.125)^2+0.1)*$CF11*$B$15, | IF($B$37>$CF11*$B$15*0.4,(-0.4/3*($CF11*$B$15/$B$37-2.5)^2+0.7)*$CF11*$B$15, | IF($B$37>$CF11*$B$15*0.125,(-0.8/121*($CF11*$B$15/$B$37-8)^2+0.9)*$CF11*$B$15, | $CF11*$B$15*0.9)))) | *$B$27	=$B$45* | IF($B$37>$CF11*$B$15*8,0.1*$CF11*$B$15, | IF($B$37>$CF11*$B$15,(19.2/49*($CF11*$B$15/$B$37-0.125)^2+0.1)*$CF11*$B$15, | IF($B$37>$CF11*$B$15*0.4,(-0.4/3*($CF11*$B$15/$B$37-2.5)^2+0.7)*$CF11*$B$15, | IF($B$37>$CF11*$B$15*0.125,(-0.8/121*($CF11*$B$15/$B$37-8)^2+0.9)*$CF11*$B$15, | $CF11*$B$15*0.9)))) | *$B$27	#N/A
CQ11	excel			=SUM($CI11:$CP11)	=SUM($CI11:$CP11)	#N/A
CS11	spill_cache				=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),"Curved Greatsword")	Curved Greatsword
B12	excel		Faith	=MIN(MAX(TRUNC('Optimal Affinity Calc'!$G19),1),99)	=MIN(MAX(TRUNC('Optimal Affinity Calc'!$G19),1),99)	9
G12	excel		Poison	=$B$2+VLOOKUP($F12,WeaponData!$O:$P,2,False)	=$B$2+VLOOKUP($F12,WeaponData!$O:$P,2,False)	111000
H12	excel		Poison	=VLOOKUP($G12,EquipParamWeapon!$A$2:$BR58,MATCH(H$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($G12,EquipParamWeapon!$A$2:$BR58,MATCH(H$1,EquipParamWeapon!$1:$1,0),False)	#N/A
I12	excel		Poison	=VLOOKUP($G12,EquipParamWeapon!$A$2:$BR58,MATCH(I$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($G12,EquipParamWeapon!$A$2:$BR58,MATCH(I$1,EquipParamWeapon!$1:$1,0),False)	#N/A
J12	excel		Poison	=VLOOKUP($G12,EquipParamWeapon!$A$2:$BR58,MATCH(J$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("physicsAtkRate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($G12,EquipParamWeapon!$A$2:$BR58,MATCH(J$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("physicsAtkRate",ReinforceParamWeapon!$1:$1,0),False)	#N/A
K12	excel		Poison	=VLOOKUP($G12,EquipParamWeapon!$A$2:$BR58,MATCH(K$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("magicAtkRate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($G12,EquipParamWeapon!$A$2:$BR58,MATCH(K$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("magicAtkRate",ReinforceParamWeapon!$1:$1,0),False)	#N/A
L12	excel			=VLOOKUP($G12,EquipParamWeapon!$A$2:$BR58,MATCH(L$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("fireAtkRate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($G12,EquipParamWeapon!$A$2:$BR58,MATCH(L$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("fireAtkRate",ReinforceParamWeapon!$1:$1,0),False)	#N/A
M12	excel			=VLOOKUP($G12,EquipParamWeapon!$A$2:$BR58,MATCH(M$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("thunderAtkRate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($G12,EquipParamWeapon!$A$2:$BR58,MATCH(M$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("thunderAtkRate",ReinforceParamWeapon!$1:$1,0),False)	#N/A
N12	excel			=VLOOKUP($G12,EquipParamWeapon!$A$2:$BR58,MATCH(N$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("darkAtkRate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($G12,EquipParamWeapon!$A$2:$BR58,MATCH(N$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("darkAtkRate",ReinforceParamWeapon!$1:$1,0),False)	#N/A
O12	excel			=VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(O$1,ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(O$1,ReinforceParamWeapon!$1:$1,0),False)	#N/A
P12	excel			=VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(P$1,ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(P$1,ReinforceParamWeapon!$1:$1,0),False)	#N/A
Q12	excel			=VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(Q$1,ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(Q$1,ReinforceParamWeapon!$1:$1,0),False)	#N/A
R12	excel			=VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(R$1,ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(R$1,ReinforceParamWeapon!$1:$1,0),False)	#N/A
S12	excel			=VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(S$1,ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($H12+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(S$1,ReinforceParamWeapon!$1:$1,0),False)	#N/A
