SpEffectId,statusType,poizonAttackPower,diseaseAttackPower,bloodAttackPower,freezeAttackPower,sleepAttackPower,madnessAttackPower,curseAttackPower,effectEndurance,changeHpRate,changeHpPoint,changeMpRate,changeMpPoint,neutralDamageCutRate
105707.0,Sleep,0.0,0.0,0.0,0.0,107.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105708.0,Sleep,0.0,0.0,0.0,0.0,109.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105709.0,Sleep,0.0,0.0,0.0,0.0,111.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105710.0,Sleep,0.0,0.0,0.0,0.0,112.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105711.0,Sleep,0.0,0.0,0.0,0.0,114.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105712.0,Sleep,0.0,0.0,0.0,0.0,116.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105713.0,Sleep,0.0,0.0,0.0,0.0,117.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105714.0,Sleep,0.0,0.0,0.0,0.0,119.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105715.0,Sleep,0.0,0.0,0.0,0.0,121.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105716.0,Sleep,0.0,0.0,0.0,0.0,122.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105717.0,Sleep,0.0,0.0,0.0,0.0,124.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105718.0,Sleep,0.0,0.0,0.0,0.0,126.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105719.0,Sleep,0.0,0.0,0.0,0.0,127.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105720.0,Sleep,0.0,0.0,0.0,0.0,129.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105721.0,Sleep,0.0,0.0,0.0,0.0,131.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105722.0,Sleep,0.0,0.0,0.0,0.0,132.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105723.0,Sleep,0.0,0.0,0.0,0.0,134.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105724.0,Sleep,0.0,0.0,0.0,0.0,136.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105725.0,Sleep,0.0,0.0,0.0,0.0,138.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105750.0,Sleep,0.0,0.0,0.0,0.0,96.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105751.0,Sleep,0.0,0.0,0.0,0.0,97.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105752.0,Sleep,0.0,0.0,0.0,0.0,99.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105753.0,Sleep,0.0,0.0,0.0,0.0,101.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105754.0,Sleep,0.0,0.0,0.0,0.0,102.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105755.0,Sleep,0.0,0.0,0.0,0.0,104.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105756.0,Sleep,0.0,0.0,0.0,0.0,106.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105757.0,Sleep,0.0,0.0,0.0,0.0,107.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105758.0,Sleep,0.0,0.0,0.0,0.0,109.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105759.0,Sleep,0.0,0.0,0.0,0.0,111.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105760.0,Sleep,0.0,0.0,0.0,0.0,112.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105761.0,Sleep,0.0,0.0,0.0,0.0,114.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105762.0,Sleep,0.0,0.0,0.0,0.0,116.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105763.0,Sleep,0.0,0.0,0.0,0.0,117.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105764.0,Sleep,0.0,0.0,0.0,0.0,119.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105765.0,Sleep,0.0,0.0,0.0,0.0,121.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105766.0,Sleep,0.0,0.0,0.0,0.0,122.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105767.0,Sleep,0.0,0.0,0.0,0.0,124.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105768.0,Sleep,0.0,0.0,0.0,0.0,126.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105769.0,Sleep,0.0,0.0,0.0,0.0,127.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105770.0,Sleep,0.0,0.0,0.0,0.0,129.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105771.0,Sleep,0.0,0.0,0.0,0.0,131.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105772.0,Sleep,0.0,0.0,0.0,0.0,132.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105773.0,Sleep,0.0,0.0,0.0,0.0,134.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105774.0,Sleep,0.0,0.0,0.0,0.0,136.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105775.0,Sleep,0.0,0.0,0.0,0.0,138.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
106000.0,Poison,66.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106001.0,Poison,67.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106002.0,Poison,68.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106003.0,Poison,69.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106004.0,Poison,70.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106005.0,Poison,71.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106006.0,Poison,73.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106007.0,Poison,74.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106008.0,Poison,75.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106009.0,Poison,76.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106010.0,Poison,77.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106011.0,Poison,79.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106012.0,Poison,80.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106013.0,Poison,81.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106014.0,Poison,82.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106015.0,Poison,83.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106016.0,Poison,85.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106017.0,Poison,86.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106018.0,Poison,87.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106019.0,Poison,88.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106020.0,Poison,89.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106021.0,Poison,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106022.0,Poison,92.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106023.0,Poison,93.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106024.0,Poison,94.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106025.0,Poison,95.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106050.0,Poison,66.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106051.0,Poison,67.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106052.0,Poison,68.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106053.0,Poison,69.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106054.0,Poison,70.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106055.0,Poison,71.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106056.0,Poison,73.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106057.0,Poison,74.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106058.0,Poison,75.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106059.0,Poison,76.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106060.0,Poison,77.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106061.0,Poison,79.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106062.0,Poison,80.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106063.0,Poison,81.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106064.0,Poison,82.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106065.0,Poison,83.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106066.0,Poison,85.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106067.0,Poison,86.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106068.0,Poison,87.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106069.0,Poison,88.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106070.0,Poison,89.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106071.0,Poison,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106072.0,Poison,92.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106073.0,Poison,93.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106074.0,Poison,94.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106075.0,Poison,95.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106100.0,Poison,80.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106101.0,Poison,81.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106102.0,Poison,82.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106103.0,Poison,84.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106104.0,Poison,85.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106105.0,Poison,87.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106106.0,Poison,88.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106107.0,Poison,89.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106108.0,Poison,91.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106109.0,Poison,92.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106110.0,Poison,94.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106111.0,Poison,95.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106112.0,Poison,96.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106113.0,Poison,98.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106114.0,Poison,99.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106115.0,Poison,101.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106116.0,Poison,102.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106117.0,Poison,103.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106118.0,Poison,105.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106119.0,Poison,106.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106120.0,Poison,108.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106121.0,Poison,109.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106122.0,Poison,110.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106123.0,Poison,112.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106124.0,Poison,113.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106125.0,Poison,115.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106150.0,Poison,80.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106151.0,Poison,81.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106152.0,Poison,82.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106153.0,Poison,84.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106154.0,Poison,85.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106155.0,Poison,87.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106156.0,Poison,88.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106157.0,Poison,89.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106158.0,Poison,91.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106159.0,Poison,92.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106160.0,Poison,94.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106161.0,Poison,95.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106162.0,Poison,96.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106163.0,Poison,98.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106164.0,Poison,99.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106165.0,Poison,101.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106166.0,Poison,102.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106167.0,Poison,103.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106168.0,Poison,105.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106169.0,Poison,106.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106170.0,Poison,108.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106171.0,Poison,109.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106172.0,Poison,110.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106173.0,Poison,112.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106174.0,Poison,113.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106175.0,Poison,115.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106200.0,Poison,96.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106201.0,Poison,97.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106202.0,Poison,99.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106203.0,Poison,101.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106204.0,Poison,102.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106205.0,Poison,104.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106206.0,Poison,106.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106207.0,Poison,107.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106208.0,Poison,109.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106209.0,Poison,111.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106210.0,Poison,112.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106211.0,Poison,114.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106212.0,Poison,116.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106213.0,Poison,117.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106214.0,Poison,119.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106215.0,Poison,121.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106216.0,Poison,122.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106217.0,Poison,124.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106218.0,Poison,126.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106219.0,Poison,127.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106220.0,Poison,129.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106221.0,Poison,131.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106222.0,Poison,132.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106223.0,Poison,134.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106224.0,Poison,136.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106225.0,Poison,138.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106250.0,Poison,96.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106251.0,Poison,97.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106252.0,Poison,99.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106253.0,Poison,101.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106254.0,Poison,102.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106255.0,Poison,104.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106256.0,Poison,106.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106257.0,Poison,107.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106258.0,Poison,109.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106259.0,Poison,111.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106260.0,Poison,112.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106261.0,Poison,114.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106262.0,Poison,116.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106263.0,Poison,117.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106264.0,Poison,119.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106265.0,Poison,121.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106266.0,Poison,122.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106267.0,Poison,124.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106268.0,Poison,126.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106269.0,Poison,127.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106270.0,Poison,129.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106271.0,Poison,131.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106272.0,Poison,132.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106273.0,Poison,134.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106274.0,Poison,136.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106275.0,Poison,138.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.14,14.0,0.0,0.0,1.0
106300.0,Poison,30.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106301.0,Poison,30.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106302.0,Poison,30.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106303.0,Poison,31.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106304.0,Poison,31.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106305.0,Poison,32.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106306.0,Poison,32.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106307.0,Poison,33.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106308.0,Poison,33.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106309.0,Poison,34.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106310.0,Poison,34.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106311.0,Poison,35.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106312.0,Poison,35.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106313.0,Poison,36.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106314.0,Poison,36.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106315.0,Poison,37.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106316.0,Poison,37.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106317.0,Poison,38.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106318.0,Poison,38.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106319.0,Poison,39.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106320.0,Poison,39.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106321.0,Poison,40.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106322.0,Poison,40.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106323.0,Poison,41.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
106324.0,Poison,41.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.07,7.0,0.0,0.0,1.0
